date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
0,459990,3,2,2680,5539,2,0,0,3,2680,0,2013,1923,746,27,27
0,625000,4,3,2730,54014,1,0,0,3,1560,1170,2007,0,4328,32,37
0,300000,3,2,2540,5050,2,0,0,3,2540,0,2006,0,2452,18,26
1,625000,4,2,2920,6605,2,0,0,3,2920,0,2012,1912,3483,32,37
1,553000,2,1,900,5000,1,0,0,3,900,0,1944,0,3981,35,56
1,379880,3,2,1650,14054,1,0,0,4,1130,520,1986,0,659,16,15
1,310000,3,1,1010,9945,1,0,0,4,1010,0,1973,0,3862,38,38
2,775000,2,2,2680,7392,1,0,0,3,2680,0,2004,2003,638,31,32
2,365000,3,2,2200,7350,1,0,0,5,1570,630,1988,0,693,32,36
2,331950,4,2,2530,9933,2,0,2,3,2010,520,1990,2009,4233,1,45
2,783500,3,2,2850,7130,2,0,0,3,1990,860,1980,0,971,35,59
2,628000,4,2,2280,6010,1,0,0,3,1140,1140,1900,2005,1664,35,59
3,560000,3,2,1900,8744,2,0,0,3,1900,0,1987,2000,1834,33,42
3,900000,3,1,1330,77972,1,0,0,3,1330,0,1928,1954,726,19,21
3,531000,2,3,1270,1175,2,0,0,3,1110,160,2000,0,792,35,47
3,831000,4,3,2170,4000,2,0,0,4,1610,560,1982,2011,392,35,53
3,780000,4,2,2730,10281,2,0,2,3,2730,0,1996,0,1913,33,42
3,755000,4,2,2120,10202,1,0,0,4,1620,500,1960,2001,558,3,4
3,705380,3,2,2490,4343,2,0,0,3,2490,0,2003,0,2592,16,17
3,627000,4,2,1990,7712,1,0,0,3,1210,780,1973,2013,1480,16,15
3,865000,4,3,3690,9892,2,0,0,3,3690,0,1998,2006,1339,33,43
3,580000,2,1,2540,7000,1,0,0,5,1320,1220,1942,0,4114,35,57
3,410000,3,2,1800,36704,1,0,0,4,1360,440,1978,2000,2055,16,15
3,485000,4,3,2340,7048,1,0,0,4,1340,1000,1979,0,850,19,22
3,400000,2,1,2110,9519,1,0,0,2,2110,0,1948,0,1728,36,67
3,549000,2,1,1140,5400,1,0,0,5,1140,0,1908,0,1699,35,53
3,620000,3,1,1480,2185,2,0,0,3,1480,0,2005,0,129,19,21
3,405000,2,3,1410,1240,2,0,0,3,1140,270,2006,0,4196,35,63
3,232000,2,1,1200,8063,1,0,0,4,1200,0,1958,1972,1635,10,73
3,800866,5,2,3180,13806,2,0,0,4,3180,0,1990,0,374,19,21
3,650000,3,1,2160,9000,1,0,2,4,1400,760,1949,1985,620,35,70
3,823000,6,1,2920,5000,2,0,0,4,2780,140,1908,0,520,35,59
3,770000,3,2,2350,5700,1,0,0,4,1810,540,1939,1989,1791,35,53
3,524000,3,1,1560,5520,1,0,0,4,780,780,1944,0,2754,35,74
3,541125,5,2,2740,8426,1,0,0,4,1370,1370,1960,2001,3390,3,5
3,670000,3,2,1680,2000,3,0,0,3,1680,0,1909,1998,2783,35,48
3,384900,5,2,3090,12750,1,0,0,3,1750,1340,1968,1997,292,14,13
3,406100,3,2,1410,1332,3,0,0,3,1410,0,2005,0,4096,35,47
3,736500,4,2,3180,21904,2,0,3,3,3180,0,2000,0,1276,32,37
3,570000,3,2,2010,6000,1,0,0,3,1330,680,1975,0,64,31,31
3,787000,3,1,1330,7500,1,0,0,3,1330,0,1961,2004,1795,3,3
3,328000,4,2,2370,6500,2,0,0,3,2370,0,1998,2006,549,1,45
3,435000,5,2,1840,9240,1,0,0,4,1540,300,1942,1958,772,35,62
3,499000,4,2,2910,6479,2,0,0,3,2910,0,2006,0,2727,38,38
3,501000,4,1,2070,7519,1,0,0,3,1160,910,1963,2008,2112,3,7
3,1090000,4,2,4340,141570,2,0,0,3,4340,0,1992,0,4133,31,32
3,400000,2,1,840,5510,1,0,0,3,840,0,1955,2005,3193,35,63
3,220000,4,1,1240,9600,1,0,0,3,1240,0,1971,0,3309,14,13
3,657100,4,1,1390,4240,1,0,0,3,1050,340,1924,2011,3113,35,47
3,309950,4,2,2310,5000,2,0,0,3,2310,0,2006,0,1880,21,23
3,300000,3,2,1050,10072,1,0,0,3,1050,0,1986,0,2287,11,11
3,525888,5,1,2550,71874,1,0,0,5,1810,740,1960,0,636,16,15
3,740000,4,1,2010,3600,1,0,0,3,2010,0,1902,0,50,35,58
3,340000,5,1,1120,9022,1,0,0,4,1120,0,1962,0,803,19,22
3,398750,3,2,2230,4000,2,0,0,3,2230,0,1954,2005,2192,35,64
3,206000,2,1,810,7158,1,0,0,5,810,0,1944,0,580,6,69
3,1030000,5,2,3190,16920,1,0,3,3,1690,1500,1976,0,3203,3,5
3,600000,3,1,1670,39639,1,0,0,4,1670,0,1976,1992,1373,33,43
3,379950,4,1,1970,9389,1,0,0,5,1140,830,1960,0,1237,36,62
3,287000,3,1,1450,6000,1,0,0,4,1450,0,1953,1983,4120,35,57
3,309950,3,2,1880,7838,2,0,0,3,1880,0,1994,0,1342,32,33
3,600000,3,1,1880,6360,1,0,0,4,1040,840,1945,0,3973,35,54
3,418000,3,2,1410,6030,1,0,0,4,1410,0,1930,0,4167,35,47
3,449250,4,2,1480,3844,1,0,0,5,1480,0,1928,1970,3381,35,62
3,329950,2,1,1140,5250,1,0,0,4,1140,0,1949,1985,775,35,62
3,245000,3,1,1920,9306,1,0,0,3,1000,920,1984,0,2462,1,0
3,549000,4,2,2910,6338,2,0,0,3,2910,0,2008,0,1099,32,37
3,800000,3,2,3240,7857,2,0,0,3,3240,0,1994,0,1866,33,43
3,249950,3,2,1550,15040,1,0,0,4,1550,0,1958,1972,1370,32,37
3,210000,5,2,2050,10200,1,0,0,3,1430,620,1956,2001,1702,10,73
3,585000,2,1,1770,8640,1,0,0,3,1520,250,1949,1998,2802,35,56
3,615000,4,1,2300,11700,1,0,0,4,1960,340,1977,0,1429,31,31
3,618500,3,2,1800,5000,1,0,0,4,1080,720,1942,1982,2357,35,54
3,487585,4,1,2010,9211,1,0,0,3,1470,540,1977,2004,670,19,22
3,509900,3,2,1790,2700,2,0,0,3,1790,0,2010,0,3210,16,15
3,631625,4,2,2440,6651,2,0,0,3,2440,0,2014,0,4236,35,56
3,555000,3,2,1940,3211,2,0,0,3,1940,0,2009,0,3189,16,15
3,340000,2,1,1160,1438,2,0,0,3,1160,0,2001,0,644,35,64
3,830000,4,2,3400,9692,2,0,0,3,3400,0,2007,0,396,31,31
3,890000,4,4,4420,5750,2,0,0,3,3410,1010,2006,0,4068,16,15
3,366750,3,3,1571,2017,3,0,0,3,1571,0,2008,0,858,35,60
3,415000,3,2,1620,998,2,0,0,3,1540,80,2010,0,4255,16,17
3,416286,3,2,1408,989,3,0,0,3,1408,0,2005,0,3926,35,54
3,478000,3,2,3040,4535,2,0,0,3,3040,0,2007,0,1643,32,34
3,890000,5,3,4490,6000,2,0,0,3,3200,1290,2006,0,3938,16,15
3,419190,2,2,1590,1426,2,0,0,3,1590,0,2014,0,575,16,17
3,712198,4,2,2450,4247,2,0,0,3,2450,0,2013,1923,1272,31,31
4,397000,4,2,1440,7680,1,0,0,3,1200,240,1971,0,144,19,22
4,450000,2,2,1100,3000,1,0,0,3,1100,0,1912,2005,3034,35,56
4,353000,3,1,1350,7740,1,0,0,4,860,490,1947,1988,226,35,60
4,609000,4,2,2150,37981,2,0,0,3,2150,0,1985,0,1383,31,31
4,234000,3,1,1490,8366,1,0,0,4,1010,480,1975,0,2136,9,26
4,561000,3,2,2000,7000,2,0,0,3,2000,0,1916,1986,3628,35,63
4,469000,2,1,1030,4400,1,0,0,3,1030,0,1924,2011,2540,35,56
4,329350,2,1,720,6687,1,0,0,3,720,0,1942,1999,4296,35,56
4,488000,5,2,2020,5000,1,0,0,4,2020,0,1938,0,4172,35,56
4,279900,3,1,1580,8151,1,0,1,4,1100,480,1962,0,1145,10,73
4,606000,4,2,2110,13850,2,0,0,3,2110,0,1987,2000,2328,16,15
4,312000,4,2,1300,7054,1,0,0,3,1300,0,1950,2013,2371,35,65
4,650000,3,1,1630,7475,1,0,1,3,1160,470,1940,1996,3540,35,54
4,1135000,4,2,3370,8103,1,0,3,3,1970,1400,1970,2014,2949,35,63
4,325000,4,2,1890,6156,1,0,0,3,980,910,1980,0,3495,35,49
4,425000,4,2,1520,7983,1,0,0,5,1520,0,1967,0,928,15,22
4,219000,2,1,900,5160,1,0,0,3,900,0,1952,2008,4118,35,49
4,250000,3,1,1050,6874,1,0,0,3,1050,0,1954,2005,1417,36,62
4,390000,3,1,1260,6500,1,0,0,4,1260,0,1966,0,801,3,7
4,475000,6,3,3470,117612,1,0,0,3,3470,0,1924,2011,1488,17,16
4,736000,4,2,2290,12047,2,0,0,4,2290,0,1988,0,1318,3,5
4,407000,4,2,2810,23400,1,0,1,3,1710,1100,1958,2004,1894,10,73
4,272000,3,2,1650,13816,2,0,0,3,1650,0,1998,2006,2602,7,10
4,362000,3,2,1640,14374,1,0,0,4,1140,500,1963,0,1299,6,66
4,535000,3,2,1850,10109,2,0,0,3,1850,0,1991,0,4065,19,22
4,284000,4,2,2000,5390,2,0,0,3,2000,0,2003,0,2148,18,26
4,367500,3,1,1410,9647,1,0,0,3,1410,0,1961,2004,1374,36,70
4,379900,4,1,1500,11600,1,0,0,4,1000,500,1955,2009,948,17,16
4,520000,3,2,2460,54885,2,0,0,4,2460,0,1980,0,3443,32,37
4,175000,3,1,1010,7034,1,0,0,3,1010,0,1954,2005,1686,32,35
4,460000,2,2,1230,929,2,0,0,3,1020,210,2004,2003,3,35,53
4,345000,4,2,2331,3826,2,0,0,3,2331,0,2007,0,383,32,36
4,455000,5,2,2240,7770,1,0,0,3,1340,900,1978,0,555,19,22
4,610000,4,3,2450,10117,1,0,0,5,1580,870,1967,0,1038,3,5
4,563000,4,3,3100,15480,2,0,0,3,2400,700,1996,0,3835,17,16
4,612500,4,2,2060,5000,1,0,0,3,1030,1030,1949,2013,1260,35,56
4,218000,3,1,1850,7684,1,0,0,3,1320,530,1979,2014,2723,14,13
4,404000,4,1,1840,10720,1,0,0,3,960,880,1958,2004,1094,3,7
4,860000,4,2,3740,32417,2,0,0,3,3740,0,2000,0,2057,31,32
4,136500,3,1,1420,8580,1,0,0,3,1420,0,1962,2003,2668,14,13
4,313950,3,1,1510,6083,1,0,0,4,860,650,1940,2001,3049,35,54
4,575000,3,1,2130,6500,1,0,2,3,1170,960,1954,2005,1826,35,74
4,1225000,4,2,3490,6906,2,0,0,4,2280,1210,1928,0,2164,35,74
4,280000,3,1,1630,11800,1,0,0,4,1630,0,1971,0,532,27,27
4,515000,3,2,1790,7167,2,0,0,3,1790,0,1989,0,4207,33,42
4,513000,4,2,2000,5684,2,0,0,3,2000,0,1996,0,4182,17,16
4,599000,4,2,2260,29930,2,0,0,4,1400,860,1977,0,1097,3,5
4,685000,4,2,3030,7864,2,0,0,3,3030,0,1999,0,2024,33,42
4,365000,3,1,1310,8160,1,0,0,3,1310,0,1950,2005,736,35,62
4,762300,4,2,3880,14550,2,0,0,3,3880,0,1987,2000,1837,33,42
4,562000,5,2,3040,8111,2,0,0,3,3040,0,1984,0,1338,31,31
4,530000,5,2,2910,9636,1,0,0,4,1690,1220,1964,0,2647,3,7
4,525000,3,2,2970,11985,1,0,0,3,1770,1200,1995,0,1778,33,42
4,484000,2,1,1660,6000,1,0,0,3,1160,500,1942,1999,3254,35,48
4,725126,4,2,3200,12369,2,0,0,3,3200,0,1998,2006,901,25,37
4,360000,4,2,2680,18768,1,0,0,5,2680,0,1965,0,2578,1,0
4,387000,3,1,1230,9568,1,0,0,5,1230,0,1962,0,434,25,34
4,483500,4,2,2740,45732,2,0,0,3,2740,0,1995,0,1020,42,44
4,655500,4,3,3380,8330,2,0,0,3,3380,0,2000,0,1247,36,70
4,345000,3,1,1110,6250,1,0,0,3,1110,0,1956,2001,2635,35,54
4,533000,5,2,1800,3780,1,0,0,3,1400,400,1926,2003,3841,35,47
4,385000,3,1,1900,5520,1,0,0,3,1280,620,1982,0,3393,35,57
4,675000,2,1,930,36478,1,0,2,3,930,0,1951,1994,3068,3,5
4,197000,3,1,1690,7735,1,0,0,4,1060,630,1976,1992,2468,1,0
4,485000,3,2,1420,4080,1,0,0,3,1420,0,1905,2013,3771,35,47
4,295000,3,2,1980,8000,1,0,0,4,1560,420,1974,0,2597,14,13
4,499000,2,1,1170,2400,1,0,0,4,740,430,1903,0,1722,35,47
4,1050000,3,2,2200,1970,2,0,0,3,1610,590,2008,0,2122,35,46
4,191000,3,1,800,8850,1,0,0,4,800,0,1959,0,20,14,13
4,500000,3,2,1480,1171,3,0,0,3,1480,0,2006,0,701,35,53
4,390000,5,3,2890,5000,1,0,0,3,1310,1580,2006,0,2855,35,64
4,979000,3,2,2690,4047,3,0,0,3,2690,0,2014,0,3724,35,56
4,580000,4,3,3569,8327,2,0,0,3,3569,0,2013,1923,3752,32,33
4,369950,3,2,1270,1320,3,0,0,3,1270,0,2006,0,4145,35,47
4,776000,4,2,3040,6425,2,0,0,3,3040,0,2008,0,1213,31,31
5,519950,3,2,1170,1249,3,0,0,3,1170,0,2014,0,1324,35,50
5,255000,5,2,2060,8632,1,0,0,3,1030,1030,1962,2003,124,6,65
5,495000,3,1,990,6000,1,0,0,3,990,0,1943,2002,3494,35,48
5,510000,4,2,2430,5203,2,0,0,3,2430,0,2003,0,83,36,67
5,1150000,4,4,4460,103382,2,0,0,3,4460,0,2001,0,2179,31,32
5,253000,3,1,1250,10122,1,0,0,3,1250,0,1994,0,2154,4,8
5,503000,3,2,1540,6760,1,0,0,5,1210,330,1980,0,4290,19,22
5,275000,3,2,1600,7000,2,0,0,4,1600,0,1993,0,1740,21,23
5,249000,3,1,1110,8423,1,0,0,3,1110,0,1952,2008,894,6,68
5,310000,3,1,1840,10723,1,0,0,4,1220,620,1974,0,1547,32,36
5,750000,3,2,2520,5401,1,0,0,4,1360,1160,1946,1989,2360,35,58
5,630000,3,2,2680,327135,2,0,0,3,2680,0,1995,0,2138,30,30
5,599999,9,4,3830,6988,2,0,0,3,2450,1380,1938,2003,4132,35,47
5,758000,4,2,2410,9549,1,0,0,4,1780,630,1956,0,154,19,21
5,248500,4,1,1720,10018,1,0,0,5,1720,0,1960,0,1192,9,26
5,310000,3,1,2070,37904,1,0,0,4,1420,650,1973,0,1576,18,19
5,460000,3,2,1760,9055,2,0,0,4,1760,0,1985,0,3320,31,31
5,675000,3,1,1680,10500,1,0,0,4,1680,0,1959,0,2962,3,4
5,526000,2,2,1550,2400,1,0,0,4,1550,0,1900,1971,2928,35,47
5,560000,3,3,4120,60392,2,0,2,3,3180,940,1994,0,2628,7,10
5,415000,4,3,1830,9548,2,0,0,3,1830,0,1991,0,987,5,16
5,246000,3,1,1400,7410,1,0,0,3,1400,0,1944,0,3597,6,68
5,314500,3,1,1870,12381,1,0,0,4,1870,0,1957,2001,2445,14,2
5,420000,2,1,1040,3500,1,0,0,4,1040,0,1904,0,1275,35,64
5,535000,3,1,2720,149410,1,0,0,3,2720,0,1988,2000,2709,7,10
5,350000,3,1,1010,9360,1,0,0,3,1010,0,1981,2013,4295,19,21
5,515000,3,1,1580,9147,1,0,1,4,1210,370,1967,0,1941,3,7
5,749950,4,2,2600,6050,2,0,0,5,1960,640,1949,0,3044,35,55
5,230000,3,2,1920,9180,2,0,0,3,1920,0,1988,2000,1674,32,35
5,568000,3,2,2350,5080,1,0,0,3,1780,570,1929,0,3467,35,57
5,250000,1,1,1100,4373,1,0,0,2,820,280,1947,0,1919,6,68
5,581000,4,2,2510,13695,1,0,0,4,1280,1230,1961,2001,243,19,21
5,651000,3,2,3240,108366,2,0,0,4,3240,0,1991,0,1450,18,26
5,600000,3,2,2460,108900,1,0,0,4,1860,600,1977,0,2159,16,15
5,500000,2,1,1010,3885,1,0,0,4,1010,0,1906,1990,2693,35,53
5,475000,2,1,820,2723,1,0,0,3,820,0,1921,2000,3226,35,47
5,352000,5,2,2420,8560,1,0,2,3,1620,800,1978,0,2880,35,57
5,420000,3,2,1770,8165,2,0,0,3,1770,0,1977,2004,597,19,22
5,428000,2,2,1350,3900,1,0,0,3,1350,0,2003,0,1930,31,32
5,599000,3,1,1960,4788,1,0,0,4,1090,870,1920,0,3601,35,54
5,492000,4,2,3305,16164,1,0,0,5,2245,1060,1922,1956,1286,36,62
5,630000,2,2,2550,5663,1,0,0,3,1720,830,2011,0,474,32,34
5,900000,5,3,4130,226076,2,0,0,3,3170,960,1985,0,582,42,44
5,1110000,4,1,2310,13300,1,0,0,3,1890,420,1950,2005,4303,8,3
5,575000,4,2,1650,5000,1,0,0,3,1650,0,1955,2005,3678,35,56
5,705000,4,2,2650,4316,1,0,0,3,1520,1130,1905,2013,1494,35,55
5,940000,4,2,1890,5940,1,0,1,3,1470,420,1963,2008,486,35,53
5,313000,3,1,2190,8000,1,0,0,4,2190,0,1967,0,2653,14,13
5,618080,3,2,2030,6500,2,0,0,3,2030,0,1988,2000,3157,16,15
5,640000,3,3,2270,5175,2,0,0,3,2130,140,2002,0,394,32,34
5,485000,3,2,1610,4160,1,0,0,4,1010,600,1917,0,3115,35,63
5,300000,2,1,760,3001,1,0,0,3,760,0,1913,1983,1333,35,64
5,379500,2,1,1640,17335,1,0,0,3,840,800,1978,0,2681,31,32
5,339950,3,2,1630,12295,2,0,0,4,1630,0,1985,0,1560,32,36
5,500000,3,2,1940,37565,1,0,0,4,1940,0,1987,0,1693,16,15
5,239900,3,2,1410,7566,1,0,0,3,1410,0,1985,0,386,18,18
5,314950,3,1,1040,16986,1,0,0,4,1040,0,1968,0,1409,32,37
5,361280,2,1,820,6400,1,0,0,4,820,0,1944,0,3518,35,61
5,100000,2,1,910,22000,1,0,0,3,910,0,1956,2001,745,0,0
5,540000,7,5,3700,7647,2,0,1,3,3700,0,1948,1984,949,20,67
5,480500,4,2,2180,11200,1,0,0,4,2180,0,1968,0,1478,42,41
5,280000,3,2,1600,4271,2,0,0,3,1600,0,2000,0,3371,1,0
5,440000,3,1,1500,6180,1,0,0,4,1060,440,1947,1988,2922,35,57
5,530000,3,1,1340,4284,1,0,0,3,1080,260,1910,2006,3250,35,48
5,560000,3,2,1860,13374,1,0,0,3,1860,0,1985,0,39,16,15
5,775000,3,2,2540,7200,1,0,3,4,1600,940,1905,0,3379,35,64
5,160000,2,1,1040,13100,1,0,0,5,1040,0,1912,0,3811,18,20
5,209950,3,1,1380,11130,1,0,0,3,1380,0,1960,2012,2603,14,2
5,226500,3,1,1640,10762,1,0,0,3,1130,510,1988,2000,2275,9,26
5,380000,5,1,3000,6000,1,0,0,5,1500,1500,1958,0,4083,35,71
5,409500,4,2,2140,13000,1,0,0,3,1320,820,1968,1997,1542,17,16
5,690000,3,2,1760,6428,1,0,0,4,980,780,1942,1982,1757,35,74
5,405000,3,2,1660,8307,1,0,0,4,1660,0,1961,2001,3555,36,62
5,375000,3,2,1830,13042,2,0,0,3,1830,0,1990,2009,2144,21,23
5,794154,4,2,2210,8556,1,0,1,4,1210,1000,1954,1979,2636,35,74
5,185000,4,1,1490,6600,1,0,0,3,1490,0,1969,2010,658,6,69
5,245000,3,1,1260,1270,2,0,0,3,1040,220,2005,0,285,35,62
5,1040000,4,3,3900,8391,2,0,0,3,3900,0,2006,0,201,19,21
5,425000,2,2,1150,1027,3,0,0,3,1150,0,2008,0,2839,35,47
5,495000,4,2,2656,21195,2,0,0,3,2656,0,2014,0,2593,1,0
5,365000,5,2,2410,5003,1,0,0,3,1410,1000,2008,0,3948,35,57
5,417250,3,2,1606,1452,3,0,0,3,1606,0,2009,0,481,35,60
5,339950,2,1,820,681,3,0,0,3,820,0,2006,0,3365,35,47
6,615000,2,1,1540,6872,1,0,0,4,820,720,1946,1989,2370,35,58
6,403000,3,2,2090,8354,2,0,0,3,2090,0,2012,1912,2351,11,11
6,980000,5,2,3160,11470,1,0,0,4,1780,1380,1971,0,3827,23,25
6,258000,4,1,1730,8320,1,0,0,3,1230,500,1977,2004,2527,14,13
6,533000,3,1,1670,4080,1,0,0,3,1170,500,1967,2011,3447,35,54
6,537500,4,2,2550,4630,2,0,0,3,2550,0,2005,0,1411,33,43
6,830000,5,3,3040,9601,1,0,0,5,1970,1070,1968,0,3385,23,25
6,712000,3,1,1250,4620,1,0,0,4,1150,100,1900,1971,2825,35,47
6,262000,4,2,2020,6236,2,0,0,3,2020,0,2002,0,3129,0,0
6,753888,4,2,2660,5500,2,0,2,3,2660,0,2003,0,1196,16,17
6,134000,2,1,980,5000,2,0,0,3,980,0,1922,2003,1952,37,75
6,402000,3,2,1960,8000,1,0,0,4,1290,670,1977,0,452,19,22
6,205000,2,1,720,5040,1,0,0,3,720,0,1955,2005,4076,35,49
6,553650,2,2,1360,1349,2,0,0,3,1050,310,1997,0,3596,35,53
6,559950,2,2,1870,4950,1,0,0,3,1870,0,2006,0,1970,31,32
6,260000,4,1,2130,8800,1,0,0,3,1100,1030,1962,2003,2047,18,20
6,270000,4,2,1810,6509,2,0,0,3,1810,0,1994,0,921,18,26
6,295000,2,1,2200,89298,1,0,0,3,1100,1100,1973,2013,2319,16,15
6,719000,3,2,1690,4500,1,0,1,4,1690,0,1928,0,2987,35,55
6,266000,3,2,1940,8547,1,0,0,3,1460,480,1989,0,2367,18,18
6,325900,4,2,2320,6270,2,0,0,3,2320,0,2004,2003,959,18,26
6,647500,4,1,2060,26036,1,0,0,4,1160,900,1947,1988,1337,26,68
6,1039000,4,1,3410,5000,2,0,0,5,2190,1220,1910,0,2115,35,64
6,569000,4,2,2250,41688,2,0,0,3,2250,0,1980,0,3796,31,32
6,246000,3,1,1390,7399,1,0,0,4,1390,0,1975,0,389,18,19
6,515000,2,1,1060,4960,1,0,0,3,1060,0,1926,2003,4031,35,47
6,207000,3,1,1490,8995,1,0,0,4,1490,0,1954,1979,546,35,69
6,780000,4,1,2480,9195,1,0,0,3,1390,1090,1950,2005,2465,3,3
6,489990,5,2,2440,20828,1,0,0,4,2440,0,1975,0,734,18,26
6,335000,3,1,2240,87625,1,0,0,2,1480,760,1980,0,1466,1,45
6,295000,3,2,1920,7229,2,0,0,3,1920,0,1993,0,1508,14,2
6,385000,3,1,1890,9920,1,0,0,3,1230,660,1944,0,848,35,60
6,350000,4,1,2250,13515,1,0,0,4,2150,100,1940,2001,3248,18,18
6,235000,2,1,1270,3008,1,0,0,4,650,620,1923,0,3109,35,57
6,358000,2,1,960,1808,2,0,0,3,960,0,1993,0,1395,35,59
6,716500,4,2,3290,6465,2,0,0,3,3290,0,2002,0,88,33,43
6,228000,4,1,2000,6120,1,0,0,3,1100,900,1965,1993,3526,35,71
6,405000,2,1,1020,8155,1,0,0,4,1020,0,1948,0,651,35,70
6,538000,4,1,1840,9600,1,0,0,3,1220,620,1967,2011,3465,31,31
6,530000,3,1,1980,6760,1,0,0,4,1980,0,1973,0,2624,3,7
